date_time,heart_zone_id,total_minutes
2023-09-01T09:30,FAT_BURN,1
2023-09-01T10:25,FAT_BURN,1
2023-09-01T10:26,FAT_BURN,1
2023-09-01T10:27,FAT_BURN,1
2023-09-01T10:28,FAT_BURN,1
2023-09-01T10:29,FAT_BURN,1
2023-09-01T10:30,FAT_BURN,1
2023-09-01T10:31,FAT_BURN,1
2023-09-01T10:32,FAT_BURN,1
2023-09-01T10:33,FAT_BURN,1
2023-09-01T10:34,FAT_BURN,1
2023-09-01T10:35,FAT_BURN,1
2023-09-01T10:37,FAT_BURN,1
2023-09-01T10:38,FAT_BURN,1
2023-09-01T10:55,FAT_BURN,1
2023-09-01T10:56,FAT_BURN,1
2023-09-01T11:03,FAT_BURN,1
2023-09-01T11:04,FAT_BURN,1
2023-09-01T11:05,FAT_BURN,1
2023-09-01T11:13,FAT_BURN,1
2023-09-01T11:14,FAT_BURN,1
2023-09-01T11:37,FAT_BURN,1
2023-09-01T11:38,FAT_BURN,1
2023-09-01T11:50,FAT_BURN,1
2023-09-01T11:52,FAT_BURN,1
2023-09-01T12:06,FAT_BURN,1
2023-09-01T15:58,FAT_BURN,1
2023-09-01T15:59,FAT_BURN,1
2023-09-01T16:00,FAT_BURN,1
2023-09-01T16:01,FAT_BURN,1
2023-09-01T16:03,FAT_BURN,1
2023-09-01T16:04,FAT_BURN,1
2023-09-01T16:05,FAT_BURN,1
2023-09-01T16:06,FAT_BURN,1
2023-09-01T19:39,FAT_BURN,1
2023-09-01T19:40,FAT_BURN,1
2023-09-01T19:41,FAT_BURN,1
2023-09-02T18:59,FAT_BURN,1
2023-09-02T19:00,FAT_BURN,1
2023-09-02T19:01,FAT_BURN,1
2023-09-02T19:03,FAT_BURN,1
2023-09-02T19:04,FAT_BURN,1
2023-09-02T19:07,FAT_BURN,1
2023-09-02T19:10,FAT_BURN,1
2023-09-04T04:59,FAT_BURN,1
2023-09-04T05:00,FAT_BURN,1
2023-09-04T05:01,FAT_BURN,1
2023-09-04T11:36,FAT_BURN,1
2023-09-04T11:37,FAT_BURN,1
2023-09-04T11:38,FAT_BURN,1
2023-09-04T11:39,FAT_BURN,1
2023-09-04T11:40,FAT_BURN,1
2023-09-04T11:41,FAT_BURN,1
2023-09-04T12:08,FAT_BURN,1
2023-09-04T14:40,FAT_BURN,1
2023-09-04T14:41,FAT_BURN,1
2023-09-04T14:42,FAT_BURN,1
2023-09-04T14:43,FAT_BURN,1
2023-09-04T14:44,FAT_BURN,1
2023-09-04T14:45,FAT_BURN,1
2023-09-04T14:46,CARDIO,2
2023-09-04T14:47,FAT_BURN,1
2023-09-04T14:48,CARDIO,2
2023-09-04T14:49,FAT_BURN,1
2023-09-04T14:50,FAT_BURN,1
2023-09-04T14:51,FAT_BURN,1
2023-09-04T14:52,FAT_BURN,1
2023-09-04T17:10,FAT_BURN,1
2023-09-04T17:11,FAT_BURN,1
2023-09-04T17:21,FAT_BURN,1
2023-09-05T08:09,FAT_BURN,1
2023-09-05T08:10,CARDIO,2
2023-09-05T08:12,FAT_BURN,1
2023-09-05T08:13,FAT_BURN,1
2023-09-05T08:37,FAT_BURN,1
2023-09-05T08:38,FAT_BURN,1
2023-09-05T08:39,FAT_BURN,1
2023-09-05T18:48,FAT_BURN,1
2023-09-05T19:43,FAT_BURN,1
2023-09-05T19:44,FAT_BURN,1
2023-09-05T22:27,FAT_BURN,1
2023-09-05T22:28,CARDIO,2
2023-09-05T22:29,CARDIO,2
2023-09-05T22:30,FAT_BURN,1
2023-09-05T22:31,FAT_BURN,1
2023-09-05T22:32,FAT_BURN,1
2023-09-06T07:31,FAT_BURN,1
2023-09-06T07:34,FAT_BURN,1
2023-09-06T07:36,FAT_BURN,1
2023-09-06T07:38,FAT_BURN,1
2023-09-06T07:39,FAT_BURN,1
2023-09-06T07:40,CARDIO,2
2023-09-06T07:41,FAT_BURN,1
2023-09-06T07:42,FAT_BURN,1
2023-09-06T07:43,FAT_BURN,1
2023-09-06T07:44,FAT_BURN,1
2023-09-06T07:45,FAT_BURN,1
2023-09-06T07:46,FAT_BURN,1
2023-09-06T08:21,FAT_BURN,1
2023-09-06T08:22,CARDIO,2
2023-09-06T08:23,CARDIO,2
2023-09-06T08:24,CARDIO,2
2023-09-06T19:05,FAT_BURN,1
2023-09-06T19:06,CARDIO,2
2023-09-06T19:07,CARDIO,2
2023-09-06T19:08,CARDIO,2
2023-09-06T19:09,FAT_BURN,1
2023-09-06T19:10,FAT_BURN,1
2023-09-07T09:15,FAT_BURN,1
2023-09-07T09:16,FAT_BURN,1
2023-09-07T21:25,CARDIO,2
2023-09-07T21:26,FAT_BURN,1
2023-09-08T07:54,FAT_BURN,1
2023-09-08T07:55,FAT_BURN,1
2023-09-08T08:39,CARDIO,2
2023-09-08T08:40,CARDIO,2
2023-09-08T08:41,FAT_BURN,1
2023-09-08T09:31,FAT_BURN,1
2023-09-08T12:35,FAT_BURN,1
2023-09-08T12:36,FAT_BURN,1
2023-09-08T12:37,FAT_BURN,1
2023-09-08T21:30,FAT_BURN,1
2023-09-08T21:31,FAT_BURN,1
2023-09-09T13:28,FAT_BURN,1
2023-09-09T13:29,FAT_BURN,1
2023-09-09T13:30,FAT_BURN,1
2023-09-09T18:19,FAT_BURN,1
2023-09-11T07:10,FAT_BURN,1
2023-09-11T07:11,FAT_BURN,1
2023-09-11T07:13,FAT_BURN,1
2023-09-11T07:14,FAT_BURN,1
2023-09-11T07:15,FAT_BURN,1
2023-09-11T07:16,FAT_BURN,1
2023-09-11T07:17,FAT_BURN,1
2023-09-11T07:19,FAT_BURN,1
2023-09-11T07:28,FAT_BURN,1
2023-09-11T07:29,FAT_BURN,1
2023-09-11T07:30,FAT_BURN,1
2023-09-11T07:31,FAT_BURN,1
2023-09-11T07:32,FAT_BURN,1
2023-09-11T07:33,FAT_BURN,1
2023-09-11T07:36,FAT_BURN,1
2023-09-11T07:37,FAT_BURN,1
2023-09-11T20:47,FAT_BURN,1
2023-09-11T20:48,FAT_BURN,1
2023-09-11T20:49,FAT_BURN,1
2023-09-11T20:50,FAT_BURN,1
2023-09-12T08:07,FAT_BURN,1
2023-09-12T08:08,CARDIO,2
2023-09-12T08:09,CARDIO,2
2023-09-12T08:10,CARDIO,2
