date_time,heart_zone_id,total_minutes
2022-08-02T08:16,FAT_BURN,1
2022-08-02T08:17,FAT_BURN,1
2022-08-02T08:18,FAT_BURN,1
2022-08-02T08:19,FAT_BURN,1
2022-08-02T08:20,FAT_BURN,1
2022-08-02T08:21,FAT_BURN,1
2022-08-02T22:18,FAT_BURN,1
2022-08-02T22:19,FAT_BURN,1
2022-08-05T17:17,FAT_BURN,1
2022-08-05T17:18,FAT_BURN,1
2022-08-05T17:19,CARDIO,2
2022-08-05T17:20,CARDIO,2
2022-08-05T17:21,FAT_BURN,1
2022-08-05T17:22,FAT_BURN,1
2022-08-05T19:54,FAT_BURN,1
2022-08-05T19:55,FAT_BURN,1
2022-08-05T19:56,FAT_BURN,1
2022-08-05T19:57,FAT_BURN,1
2022-08-05T20:00,FAT_BURN,1
2022-08-05T20:01,FAT_BURN,1
2022-08-05T21:07,FAT_BURN,1
2022-08-05T21:08,FAT_BURN,1
2022-08-05T21:09,FAT_BURN,1
2022-08-05T21:10,FAT_BURN,1
2022-08-05T21:11,FAT_BURN,1
2022-08-05T21:12,FAT_BURN,1
2022-08-05T21:13,FAT_BURN,1
2022-08-05T21:15,FAT_BURN,1
2022-08-05T21:32,FAT_BURN,1
2022-08-09T13:14,FAT_BURN,1
2022-08-09T18:30,FAT_BURN,1
2022-08-09T18:31,FAT_BURN,1
2022-08-09T18:32,FAT_BURN,1
2022-08-09T18:33,FAT_BURN,1
2022-08-09T18:34,FAT_BURN,1
2022-08-09T18:35,FAT_BURN,1
2022-08-09T18:48,FAT_BURN,1
2022-08-09T18:49,FAT_BURN,1
2022-08-09T18:50,FAT_BURN,1
2022-08-09T18:51,FAT_BURN,1
2022-08-09T18:52,FAT_BURN,1
2022-08-09T18:53,FAT_BURN,1
2022-08-09T18:54,FAT_BURN,1
2022-08-09T19:05,FAT_BURN,1
2022-08-09T19:06,FAT_BURN,1
2022-08-09T19:07,FAT_BURN,1
2022-08-09T19:08,FAT_BURN,1
2022-08-09T19:10,FAT_BURN,1
2022-08-09T19:11,FAT_BURN,1
2022-08-09T19:12,FAT_BURN,1
2022-08-09T19:13,FAT_BURN,1
2022-08-09T19:14,FAT_BURN,1
2022-08-09T19:16,FAT_BURN,1
2022-08-09T19:19,FAT_BURN,1
2022-08-09T19:20,FAT_BURN,1
2022-08-09T19:21,FAT_BURN,1
2022-08-09T19:22,FAT_BURN,1
2022-08-09T19:23,FAT_BURN,1
2022-08-09T22:17,FAT_BURN,1
2022-08-09T22:18,FAT_BURN,1
2022-08-09T22:19,FAT_BURN,1
2022-08-09T22:20,FAT_BURN,1
2022-08-09T22:21,FAT_BURN,1
2022-08-09T22:22,FAT_BURN,1
2022-08-09T22:23,FAT_BURN,1
2022-08-09T22:24,FAT_BURN,1
2022-08-09T22:25,FAT_BURN,1
2022-08-09T22:26,FAT_BURN,1
2022-08-09T22:27,FAT_BURN,1
2022-08-10T06:29,FAT_BURN,1
2022-08-10T06:30,FAT_BURN,1
2022-08-10T06:31,FAT_BURN,1
2022-08-10T06:32,FAT_BURN,1
2022-08-10T06:33,FAT_BURN,1
2022-08-10T07:07,FAT_BURN,1
2022-08-10T07:09,FAT_BURN,1
2022-08-10T07:20,FAT_BURN,1
2022-08-10T07:21,FAT_BURN,1
2022-08-10T07:22,FAT_BURN,1
2022-08-10T07:23,FAT_BURN,1
2022-08-10T07:24,FAT_BURN,1
2022-08-10T07:25,FAT_BURN,1
