date_time,heart_zone_id,total_minutes
2023-08-24T09:04,FAT_BURN,1
2023-08-24T09:05,FAT_BURN,1
2023-08-24T09:06,FAT_BURN,1
2023-08-24T09:07,FAT_BURN,1
2023-08-24T09:08,FAT_BURN,1
2023-08-24T09:09,FAT_BURN,1
2023-08-24T09:10,FAT_BURN,1
2023-08-24T09:11,FAT_BURN,1
2023-08-24T09:12,FAT_BURN,1
2023-08-24T09:15,FAT_BURN,1
2023-08-24T09:16,FAT_BURN,1
2023-08-24T09:26,FAT_BURN,1
2023-08-24T09:27,FAT_BURN,1
2023-08-24T09:28,FAT_BURN,1
2023-08-24T09:29,FAT_BURN,1
2023-08-24T09:30,FAT_BURN,1
2023-08-24T09:31,CARDIO,2
2023-08-24T09:32,FAT_BURN,1
2023-08-24T09:35,FAT_BURN,1
2023-08-24T09:36,FAT_BURN,1
2023-08-24T09:40,FAT_BURN,1
2023-08-24T09:43,FAT_BURN,1
2023-08-24T09:45,FAT_BURN,1
2023-08-24T09:46,FAT_BURN,1
2023-08-24T09:47,FAT_BURN,1
2023-08-24T09:48,CARDIO,2
2023-08-24T09:49,CARDIO,2
2023-08-24T09:50,FAT_BURN,1
2023-08-24T09:51,FAT_BURN,1
2023-08-24T09:52,FAT_BURN,1
2023-08-24T10:08,FAT_BURN,1
2023-08-24T10:09,CARDIO,2
2023-08-24T10:10,CARDIO,2
2023-08-24T10:11,FAT_BURN,1
2023-08-24T10:12,FAT_BURN,1
2023-08-24T10:13,FAT_BURN,1
2023-08-24T10:14,FAT_BURN,1
2023-08-24T10:15,FAT_BURN,1
2023-08-24T10:16,CARDIO,2
2023-08-24T10:17,FAT_BURN,1
2023-08-24T10:18,FAT_BURN,1
2023-08-24T10:24,FAT_BURN,1
2023-08-24T10:25,FAT_BURN,1
2023-08-24T10:26,FAT_BURN,1
2023-08-24T10:27,FAT_BURN,1
2023-08-24T10:34,FAT_BURN,1
2023-08-24T10:35,FAT_BURN,1
2023-08-24T11:34,FAT_BURN,1
2023-08-24T11:36,FAT_BURN,1
2023-08-24T11:37,FAT_BURN,1
