date_time,heart_zone_id,total_minutes
2024-04-06T08:42,FAT_BURN,1
2024-04-07T17:06,FAT_BURN,1
2024-04-07T17:07,FAT_BURN,1
2024-04-07T17:08,FAT_BURN,1
2024-04-14T09:38,FAT_BURN,1
2024-04-14T15:13,FAT_BURN,1
2024-04-14T15:18,FAT_BURN,1
2024-04-14T15:19,FAT_BURN,1
2024-04-16T10:31,FAT_BURN,1
2024-04-22T17:04,FAT_BURN,1
2024-04-22T19:40,FAT_BURN,1
2024-04-22T19:41,FAT_BURN,1
2024-04-22T20:11,FAT_BURN,1
2024-04-22T20:12,FAT_BURN,1
2024-04-22T20:13,FAT_BURN,1
2024-04-22T20:14,CARDIO,2
2024-04-22T20:15,CARDIO,2
2024-04-22T20:16,CARDIO,2
2024-04-22T20:17,FAT_BURN,1
2024-04-22T20:18,FAT_BURN,1
2024-04-22T20:19,FAT_BURN,1
2024-04-22T21:09,FAT_BURN,1
2024-04-22T21:10,FAT_BURN,1
2024-04-22T21:11,FAT_BURN,1
2024-04-22T21:12,FAT_BURN,1
2024-04-22T21:13,FAT_BURN,1
2024-04-24T22:41,FAT_BURN,1
2024-04-24T22:42,FAT_BURN,1
2024-04-25T20:15,FAT_BURN,1
2024-04-26T08:38,FAT_BURN,1
2024-04-26T08:39,FAT_BURN,1
2024-04-26T08:40,FAT_BURN,1
2024-04-26T08:48,FAT_BURN,1
2024-04-27T16:14,FAT_BURN,1
2024-04-27T20:08,FAT_BURN,1
