date_time,heart_zone_id,total_minutes
2024-02-01T15:58,FAT_BURN,1
2024-02-01T16:01,FAT_BURN,1
2024-02-01T16:03,FAT_BURN,1
2024-02-01T16:04,FAT_BURN,1
2024-02-01T16:05,FAT_BURN,1
2024-02-03T17:00,FAT_BURN,1
2024-02-03T17:01,FAT_BURN,1
2024-02-03T17:02,FAT_BURN,1
2024-02-03T17:05,FAT_BURN,1
2024-02-03T17:10,FAT_BURN,1
2024-02-04T08:49,FAT_BURN,1
2024-02-04T14:15,FAT_BURN,1
2024-02-04T14:16,FAT_BURN,1
2024-02-04T14:17,FAT_BURN,1
2024-02-04T14:22,FAT_BURN,1
2024-02-04T15:51,FAT_BURN,1
2024-02-04T16:06,FAT_BURN,1
2024-02-04T16:07,FAT_BURN,1
2024-02-04T16:08,FAT_BURN,1
2024-02-04T16:09,FAT_BURN,1
2024-02-04T16:10,FAT_BURN,1
2024-02-04T16:14,FAT_BURN,1
2024-02-04T16:15,FAT_BURN,1
2024-02-04T16:16,FAT_BURN,1
2024-02-04T16:17,FAT_BURN,1
2024-02-04T16:18,FAT_BURN,1
2024-02-04T16:19,FAT_BURN,1
2024-02-04T16:20,FAT_BURN,1
2024-02-04T16:21,FAT_BURN,1
2024-02-04T16:22,FAT_BURN,1
2024-02-05T11:35,FAT_BURN,1
2024-02-05T13:14,FAT_BURN,1
2024-02-05T13:15,FAT_BURN,1
2024-02-06T15:26,FAT_BURN,1
2024-02-06T15:28,FAT_BURN,1
2024-02-06T15:29,FAT_BURN,1
2024-02-06T15:30,FAT_BURN,1
2024-02-06T15:35,FAT_BURN,1
2024-02-06T15:36,FAT_BURN,1
2024-02-06T15:37,FAT_BURN,1
2024-02-06T15:38,FAT_BURN,1
2024-02-06T15:39,FAT_BURN,1
2024-02-06T15:47,FAT_BURN,1
2024-02-06T18:48,FAT_BURN,1
2024-02-06T18:49,FAT_BURN,1
2024-02-06T18:50,FAT_BURN,1
2024-02-06T18:51,FAT_BURN,1
2024-02-06T18:52,FAT_BURN,1
2024-02-06T18:53,FAT_BURN,1
2024-02-06T18:55,FAT_BURN,1
